"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PA2G4",1.79734764527151e-05,0.258662471542024,1,0.995,0.189871805246482,"1","PA2G4"
"CANT1",1.80147373674e-05,0.357967345763303,0.989,0.94,0.190307685549214,"1","CANT1"
"SPIN1",1.81493445621239e-05,0.380523858527939,0.989,0.908,0.191729675954277,"1","SPIN1"
"SLC67A1-AS",1.82104939348005e-05,0.256376428419359,0.864,0.468,0.192375657927232,"1","SLC67A1-AS"
"CPPED1",1.83024253153086e-05,0.39242307771466,0.943,0.679,0.19334682103092,"1","CPPED1"
"ZNF507",1.84211678764257e-05,0.315136407112957,0.955,0.674,0.194601217446561,"1","ZNF507"
"CLP1",1.84693414302384e-05,0.274604574145999,0.932,0.555,0.195110122869038,"1","CLP1"
"PIGF",1.8500437905633e-05,0.325871643405804,0.977,0.725,0.195438626035108,"1","PIGF"
"RFC2",1.88178743047995e-05,0.332005029031992,0.989,0.821,0.198792024155902,"1","RFC2"
"PLPP5",1.8889342996653e-05,0.309039047677565,1,0.922,0.199547019416642,"1","PLPP5"
"CHLSN",1.8919610925483e-05,0.315988289643173,1,0.977,0.199866769816802,"1","CHLSN"
"MIPOL1",1.89923633038269e-05,0.452353521489706,0.83,0.477,0.200635325941628,"1","MIPOL1"
"SEMA4F",1.90498498864322e-05,0.291587182723074,0.75,0.413,0.20124261420027,"1","SEMA4F"
"SPEN",1.9096618859793e-05,0.318258571472259,0.989,0.849,0.201736681634853,"1","SPEN"
"FEM1B",1.91795584592036e-05,0.355768343852835,0.977,0.858,0.202612855563027,"1","FEM1B"
"PYGO2",1.95808592189373e-05,0.285585918090047,0.989,0.94,0.206852196788853,"1","PYGO2"
"TP53INP2",1.97788294198364e-05,0.324363242254602,0.955,0.729,0.208943553991152,"1","TP53INP2"
"BCORL1",1.99486620682254e-05,0.453943875357155,0.807,0.518,0.210737666088733,"1","BCORL1"
"MSH6",1.99891498786631e-05,0.376700194136287,1,0.908,0.211165379318197,"1","MSH6"
"SLC35A1",2.00175434073024e-05,0.324811030157681,0.886,0.528,0.211465328554743,"1","SLC35A1"
"TEX9",2.03239277325462e-05,0.277731112038935,0.807,0.472,0.214701972566618,"1","TEX9"
"MAGOHB",2.05800552248725e-05,0.273972307811996,1,0.826,0.217407703395553,"1","MAGOHB"
"ITGB5",2.07897500319465e-05,0.489582229902712,0.977,0.876,0.219622919337483,"1","ITGB5"
"TSC22D2",2.08184638892384e-05,0.401562301267518,1,0.954,0.219926252525914,"1","TSC22D2"
"GDE1",2.08944204369566e-05,0.354925148430403,1,0.904,0.220728657496009,"1","GDE1"
"HYLS1",2.09568732947307e-05,0.256165896991083,0.943,0.592,0.221388409485535,"1","HYLS1"
"AP2M1",2.10926873516204e-05,0.356799986166514,1,0.995,0.222823149182518,"1","AP2M1"
"ERICH6B",2.12016152636441e-05,0.510840123984163,0.659,0.321,0.223973863645136,"1","ERICH6B"
"MAN2B2",2.1216390526213e-05,0.400604433140423,1,0.821,0.224129949518915,"1","MAN2B2"
"RPS6KB2",2.13562306479176e-05,0.344277215446503,0.989,0.904,0.225607220564601,"1","RPS6KB2"
"ID3",2.14132296638692e-05,0.313193162852372,0.932,0.766,0.226209358169114,"1","ID3"
"RBM18",2.15506419019018e-05,0.439438692919072,1,0.83,0.227660981051691,"1","RBM18"
"MRPL18",2.17563460918058e-05,0.386349573046672,1,0.872,0.229834040113836,"1","MRPL18"
"TRAF2",2.2000009894052e-05,0.408468957274505,0.989,0.789,0.232408104520766,"1","TRAF2"
"SPRTN",2.21804885920385e-05,0.289425996919401,0.977,0.784,0.234314681486294,"1","SPRTN"
"ARHGEF38",2.22245349443817e-05,0.433561381736018,0.932,0.647,0.234779987152448,"1","ARHGEF38"
"IL18BP",2.25018318491532e-05,0.344008861557623,0.977,0.835,0.237709351654455,"1","IL18BP"
"SYNJ2BP",2.25200849739426e-05,0.439716366977811,0.977,0.899,0.23790217766473,"1","SYNJ2BP"
"CEP350",2.26977612982626e-05,0.292023414997363,0.966,0.917,0.239779150354846,"1","CEP350"
"TMEM181",2.27497615614691e-05,0.28527104958709,0.955,0.752,0.24032848113536,"1","TMEM181"
"RSRC1",2.28355367855038e-05,0.316327192977615,0.989,0.968,0.241234610602062,"1","RSRC1"
"CAMSAP2",2.30994554466513e-05,0.363781986894856,0.943,0.817,0.244022647338424,"1","CAMSAP2"
"ZBTB26",2.31588639971747e-05,0.27164199485325,0.523,0.248,0.244650239266154,"1","ZBTB26"
"ZBTB3",2.32448644446048e-05,0.386508941447697,0.602,0.326,0.245558747992805,"1","ZBTB3"
"OSGEPL1",2.32449427370884e-05,0.342889152331725,0.773,0.445,0.245559575074602,"1","OSGEPL1"
"CFAP20DC",2.331212860196e-05,0.293784227269491,0.545,0.271,0.246269326551105,"1","CFAP20DC"
"UQCR11",2.33525258783729e-05,0.267588684196317,1,1,0.246696083379131,"1","UQCR11"
"RNF44",2.35166212534388e-05,0.393728891625612,0.977,0.706,0.248429586921327,"1","RNF44"
"PTK2B",2.36621087199573e-05,0.376706281220134,0.557,0.266,0.249966516517629,"1","PTK2B"
"RBM27-POU4F3",2.37987679359009e-05,0.395218567375156,1,0.876,0.251410184474857,"1","RBM27-POU4F3"
"TSNAX-DISC1",2.38971247812358e-05,0.339078376363029,0.966,0.798,0.252449226188975,"1","TSNAX-DISC1"
"SNX17",2.42191276869086e-05,0.345611034533152,1,0.922,0.255850864884502,"1","SNX17"
"NOP56",2.45591395178213e-05,0.314972115738549,1,0.954,0.259442749866264,"1","NOP56"
"MAIP1",2.4577667540937e-05,0.271653995662045,0.943,0.601,0.259638479902459,"1","MAIP1"
"IGHMBP2",2.47121741425715e-05,0.352913184430502,0.977,0.784,0.261059407642126,"1","IGHMBP2"
"AAMDC",2.47701676208134e-05,0.46275853588537,0.966,0.807,0.261672050746273,"1","AAMDC"
"ZNF408",2.4835988087224e-05,0.295582887206085,0.886,0.564,0.262367378153434,"1","ZNF408"
"ZNF706",2.48799276088008e-05,0.282198699533514,1,0.991,0.262831555259371,"1","ZNF706"
"CPEB4",2.54526301650682e-05,0.290594802875223,0.977,0.844,0.26888158506378,"1","CPEB4"
"YIF1A",2.56771379905096e-05,0.262801248358468,1,0.972,0.271253285731744,"1","YIF1A"
"ATP5ME",2.56788904955396e-05,0.335380173516207,0.989,1,0.271271799194881,"1","ATP5ME"
"EDF1",2.56788904955396e-05,0.252841390607937,1,1,0.271271799194881,"1","EDF1"
"MRPL32",2.58002667348212e-05,0.365523732519044,1,0.867,0.272554017786651,"1","MRPL32"
"MAP2K1",2.62456181221449e-05,0.494851356757504,0.989,0.817,0.277258709842338,"1","MAP2K1"
"SEC22A",2.6253561588252e-05,0.405157304387322,0.955,0.711,0.277342624618294,"1","SEC22A"
"BRD10",2.63307887944375e-05,0.324812173919447,0.943,0.624,0.278158452824438,"1","BRD10"
"ZNF800",2.65005248276662e-05,0.274492008949422,1,0.876,0.279951544279466,"1","ZNF800"
"TIA1",2.66360741865146e-05,0.392913282825575,0.989,0.844,0.28138348770634,"1","TIA1"
"CRTC3",2.70011819900606e-05,0.439596149482125,0.966,0.789,0.285240486543,"1","CRTC3"
"RPP25L",2.71585509705741e-05,0.303436054581359,0.955,0.72,0.286902932453144,"1","RPP25L"
"MYCBP",2.71715319666299e-05,0.360191025272594,1,0.821,0.287040063695478,"1","MYCBP"
"NDFIP1",2.7349974599522e-05,0.377955244362211,1,0.982,0.288925131669351,"1","NDFIP1"
"NHP2",2.73505044714462e-05,0.277068832032311,1,0.995,0.288930729236357,"1","NHP2"
"POLE2",2.74010268350722e-05,0.306668775649962,0.852,0.514,0.289464447485702,"1","POLE2"
"ACSL3",2.78104508446564e-05,0.335011587305043,0.977,0.922,0.29378960272295,"1","ACSL3"
"ZNF766",2.81059032616326e-05,0.483798135430193,0.92,0.702,0.296910762055887,"1","ZNF766"
"ANKRD9",2.8214862927145e-05,0.318670076089483,0.943,0.674,0.29806181196236,"1","ANKRD9"
"RPA2",2.8353514178292e-05,0.372889984809249,0.977,0.826,0.299526523779477,"1","RPA2"
"RAD23B",2.84006856658969e-05,0.394660506961142,1,0.972,0.300024843374535,"1","RAD23B"
"RETREG3",2.84006856658969e-05,0.297849579996879,1,0.972,0.300024843374535,"1","RETREG3"
"SNAP29",2.84007663546859e-05,0.355475182566359,1,0.844,0.300025695770902,"1","SNAP29"
"ZFR",2.84020559075948e-05,0.298691804128407,1,0.982,0.300039318607832,"1","ZFR"
"ALDH18A1",2.84238458303498e-05,0.316607919342511,0.966,0.656,0.300269507351816,"1","ALDH18A1"
"HOOK3",2.86032178142825e-05,0.253641619964621,0.989,0.867,0.302164392990081,"1","HOOK3"
"HMG20B",2.8761219079243e-05,0.362064139366053,1,0.982,0.303833518353123,"1","HMG20B"
"HAUS2",2.89649689553251e-05,0.307358361794152,0.989,0.867,0.305985932044054,"1","HAUS2"
"CTCF",2.92128494987498e-05,0.385360072745855,1,0.812,0.308604542104793,"1","CTCF"
"TMEM134",2.93007429628123e-05,0.32732018135091,0.989,0.904,0.309533048659149,"1","TMEM134"
"RIT1",2.93459912534821e-05,0.426905285162184,0.977,0.894,0.310011051601785,"1","RIT1"
"PAXBP1",2.93969711533393e-05,0.307747615791397,0.966,0.826,0.310549603263876,"1","PAXBP1"
"FOXK2",2.94863030343429e-05,0.42490619701818,0.989,0.963,0.311493305254798,"1","FOXK2"
"UQCR10",2.98653667785143e-05,0.258105691015823,1,0.995,0.315497734648225,"1","UQCR10"
"NOP58",3.00520146672145e-05,0.25493628424207,1,0.977,0.317469482944454,"1","NOP58"
"ZNF267",3.02090508952357e-05,0.272162627623623,0.943,0.615,0.31912841365727,"1","ZNF267"
"RTTN",3.08752554891711e-05,0.413974102737839,0.773,0.44,0.326166198987604,"1","RTTN"
"LANCL1",3.08963447359645e-05,0.31519239888368,1,0.72,0.326388985790729,"1","LANCL1"
"ZMYM5",3.09227715544758e-05,0.368857276883934,0.943,0.761,0.326668158701482,"1","ZMYM5"
"C2orf42",3.14602427009536e-05,0.284636424822832,0.909,0.697,0.332346003892874,"1","C2orf42"
"SEMA3E",3.15391482621497e-05,0.437541295657276,0.545,0.266,0.333179562241349,"1","SEMA3E"
"DEDD",3.1591438211187e-05,0.382352680743686,1,0.963,0.33373195326298,"1","DEDD"
"TSR2",3.16720819868443e-05,0.345606234083248,0.989,0.899,0.334583874109024,"1","TSR2"
"DBT",3.17414423829376e-05,0.346585551114439,0.864,0.606,0.335316597333353,"1","DBT"
"HARS2",3.17433108607545e-05,0.306627551572101,0.966,0.688,0.335336335933011,"1","HARS2"
"GNA11",3.17670505494139e-05,0.33363575089368,1,0.936,0.335587122004008,"1","GNA11"
"TOE1",3.19006699922575e-05,0.39290121118007,0.852,0.578,0.336998677798208,"1","TOE1"
"UBE2F-SCLY",3.19022396972901e-05,0.34109885936889,0.955,0.748,0.337015260162173,"1","UBE2F-SCLY"
"C4orf36",3.19201161895766e-05,0.560046272519892,0.75,0.436,0.337204107426687,"1","C4orf36"
"HIC2",3.1959254420455e-05,0.32168366664049,0.557,0.284,0.337617563697687,"1","HIC2"
"MDFIC",3.20444139065845e-05,0.341022867288732,0.886,0.592,0.338517188509159,"1","MDFIC"
"ABHD4",3.25455029177579e-05,0.520765375901991,0.932,0.615,0.343810692823195,"1","ABHD4"
"MRPL15",3.27545957015118e-05,0.284363823810246,0.989,0.872,0.346019548990771,"1","MRPL15"
"DLD",3.27893964580106e-05,0.407185649620948,0.989,0.954,0.346387184182424,"1","DLD"
"CCDC22",3.30233268448499e-05,0.274420828721833,0.852,0.491,0.348858424788994,"1","CCDC22"
"AGFG2",3.31392186818658e-05,0.699783260709527,0.557,0.284,0.35008270615523,"1","AGFG2"
"CCNL2",3.32136918879122e-05,0.267399201928886,0.989,0.982,0.350869441103905,"1","CCNL2"
"PPP1R42",3.33238678043024e-05,0.427441956296673,0.943,0.748,0.352033339484651,"1","PPP1R42"
"NFKBIB",3.33689100644463e-05,0.329138582890813,0.989,0.812,0.352509165920811,"1","NFKBIB"
"MRPL3",3.33709972217822e-05,0.352532859604191,1,0.922,0.352531214650907,"1","MRPL3"
"PRDM11",3.34194150291012e-05,0.475055864444567,0.443,0.188,0.353042700367425,"1","PRDM11"
"ANKRD54",3.42696027331169e-05,0.386234640109524,0.977,0.761,0.362024083272646,"1","ANKRD54"
"RPUSD1",3.46022698372028e-05,0.33001791811052,0.955,0.674,0.365538378560211,"1","RPUSD1"
"L2HGDH",3.48004673444979e-05,0.292246890773494,0.898,0.642,0.367632137027276,"1","L2HGDH"
"SORT1",3.48881638314591e-05,0.420947828892465,0.955,0.89,0.368558562715534,"1","SORT1"
"GTF2E2",3.51766401507358e-05,0.419270858543888,0.943,0.729,0.371606026552374,"1","GTF2E2"
"AKR1A1",3.54889865898933e-05,0.55696752836115,1,0.862,0.374905654335633,"1","AKR1A1"
"SWI5",3.57471445382451e-05,0.397770052495906,0.989,0.894,0.377632834902021,"1","SWI5"
"MFSD2A",3.57568724953516e-05,0.33064427876463,0.557,0.266,0.377735601040895,"1","MFSD2A"
"GTPBP4",3.57872446068441e-05,0.258529508830757,1,0.968,0.378056452026701,"1","GTPBP4"
"BORCS8-MEF2B",3.57974016906848e-05,0.252583166877432,0.932,0.569,0.378163751460394,"1","BORCS8-MEF2B"
"GTF3C3",3.60314706426834e-05,0.357326162205148,0.955,0.706,0.380636455869308,"1","GTF3C3"
"QRSL1",3.63537652972035e-05,0.267753337204633,0.83,0.564,0.384041176599657,"1","QRSL1"
"SIRT7",3.64090246576243e-05,0.341847799533969,0.955,0.803,0.384624936483143,"1","SIRT7"
"MBTPS2",3.65721237409744e-05,0.320087500978717,0.898,0.628,0.386347915199654,"1","MBTPS2"
"TDP2",3.658315927213e-05,0.444211432178061,0.955,0.739,0.386464494550781,"1","TDP2"
"TOM1L1",3.67108638126279e-05,0.320230541382116,1,0.789,0.387813565316601,"1","TOM1L1"
"SRF",3.71434323160891e-05,0.354854711232973,0.886,0.688,0.392383218987165,"1","SRF"
"ALDOA",3.71491277926239e-05,0.315386163760145,1,0.995,0.392443386001279,"1","ALDOA"
"PPP3CC",3.71712933402435e-05,0.2656855383894,0.886,0.541,0.392677542846332,"1","PPP3CC"
"PRXL2B",3.75677245907369e-05,0.33660428253695,0.955,0.711,0.396865442576544,"1","PRXL2B"
"FAM120A",3.76009747087291e-05,0.367478715055015,1,0.954,0.397216696823015,"1","FAM120A"
"SUV39H2",3.77973491185735e-05,0.302367861197461,0.932,0.61,0.39929119608861,"1","SUV39H2"
"RLIM",3.78912087124483e-05,0.299512578160134,0.989,0.853,0.400282728838304,"1","RLIM"
"HSP90AB1",3.8795420131299e-05,0.272732024442851,1,1,0.409834818267043,"1","HSP90AB1"
"CORO1B",3.90153511369284e-05,0.34116918455458,1,0.945,0.412158169410512,"1","CORO1B"
"TTC31",3.93639244780086e-05,0.397341444042014,0.909,0.628,0.415840498185683,"1","TTC31"
"MOAP1",3.94026018064597e-05,0.314296884707074,0.977,0.766,0.41624908548344,"1","MOAP1"
"ELMO2",3.94876607612282e-05,0.256570799433779,1,0.651,0.417147648281615,"1","ELMO2"
"HSD17B7",3.97835997725249e-05,0.341598282506222,0.932,0.67,0.420273947996953,"1","HSD17B7"
"TRIM5",3.98277849635864e-05,0.371036065564998,0.625,0.344,0.420740720355327,"1","TRIM5"
"CLOCK",3.98733184099331e-05,0.340927470485642,0.989,0.766,0.421221735682534,"1","CLOCK"
"FZR1",3.98912953414321e-05,0.504329921686503,1,0.858,0.421411643986889,"1","FZR1"
"CIC",4.00345418711812e-05,0.308064655467493,0.977,0.761,0.422924900327158,"1","CIC"
"C18orf32",4.06258676868276e-05,0.323902860384332,0.977,0.839,0.429171666243647,"1","C18orf32"
"MYO6",4.0791749056579e-05,0.406005402966613,1,0.881,0.430924037033701,"1","MYO6"
"AKR7A3",4.07941322102534e-05,0.631839836539114,0.42,0.188,0.430949212669117,"1","AKR7A3"
"CDC16",4.13054386232403e-05,0.382933450667114,0.989,0.867,0.436350653615911,"1","CDC16"
"SRC",4.14853136778692e-05,0.348179297990038,0.977,0.849,0.438250853693011,"1","SRC"
"TMEM203",4.15792796433223e-05,0.312665896188739,0.92,0.61,0.439243510152057,"1","TMEM203"
"TOR1B",4.18703563325185e-05,0.355611794354171,0.977,0.775,0.442318444296725,"1","TOR1B"
"AEN",4.20127861811004e-05,0.25697067538312,1,0.872,0.443823073217144,"1","AEN"
"TMEM87A",4.22972216591599e-05,0.351530573952465,1,0.982,0.446827849607366,"1","TMEM87A"
"QNG1",4.24290809557526e-05,0.283011396071373,0.92,0.624,0.44822081121657,"1","QNG1"
"DPF2",4.26029635001157e-05,0.36980355973149,0.989,0.839,0.450057706415222,"1","DPF2"
"TACO1",4.26532449897543e-05,0.382407323287857,0.977,0.775,0.450588880071765,"1","TACO1"
"TMX2",4.28091607060921e-05,0.362199615617478,1,0.954,0.452235973699157,"1","TMX2"
"POLR2M",4.29682610889603e-05,0.481384766052595,0.989,0.817,0.453916710143777,"1","POLR2M"
"SPIDR",4.31828643419063e-05,0.367929659472219,0.989,0.771,0.456183778907898,"1","SPIDR"
"UBL4A",4.32098483735821e-05,0.317266838018188,0.989,0.766,0.456468838218521,"1","UBL4A"
"RIOX2",4.40929150014036e-05,0.38872747775607,0.932,0.798,0.465797554074827,"1","RIOX2"
"ORMDL2",4.41569915594631e-05,0.273099909418305,1,0.972,0.466474458834168,"1","ORMDL2"
"RETREG2",4.41569915594631e-05,0.371766799326783,1,0.972,0.466474458834168,"1","RETREG2"
"AACS",4.44530274179566e-05,0.322541610243356,0.955,0.624,0.469601781643294,"1","AACS"
"DDX18",4.46960392954665e-05,0.309528484826487,0.989,0.963,0.472168959117308,"1","DDX18"
"BICRAL",4.48594504696143e-05,0.363737484358884,0.75,0.5,0.473895234761005,"1","BICRAL"
"ATP5MC1",4.49784411251652e-05,0.326811926984515,1,0.972,0.475152252046246,"1","ATP5MC1"
"U2AF1L4",4.52973739253348e-05,0.370989460603152,0.977,0.761,0.478521458147237,"1","U2AF1L4"
"PHF10",4.54665876172822e-05,0.367437320419631,0.875,0.693,0.480309031588969,"1","PHF10"
"WRAP73",4.56008579239331e-05,0.362636073770994,0.955,0.628,0.481727463108429,"1","WRAP73"
"PRPF39",4.57867275898138e-05,0.315856000152531,1,0.94,0.483690990258793,"1","PRPF39"
"DXO",4.65451981772613e-05,0.327677750883792,0.966,0.679,0.491703473544589,"1","DXO"
"PREP",4.66781361017077e-05,0.331993649949238,0.955,0.619,0.49310782977844,"1","PREP"
"TAFAZZIN",4.68558631803173e-05,0.325575458379166,0.966,0.766,0.494985338636872,"1","TAFAZZIN"
"GPATCH4",4.73510201852712e-05,0.39074129969654,1,0.853,0.500216177237204,"1","GPATCH4"
"SYCP3",4.77745341860292e-05,0.605531140640766,0.784,0.555,0.504690179141212,"1","SYCP3"
"MED25",4.79019551886672e-05,0.485274964838388,0.977,0.752,0.506036254613081,"1","MED25"
"BBS10",4.80122636958846e-05,0.559415695604652,0.545,0.28,0.507201553683325,"1","BBS10"
"IRF2BPL",4.8313884901896e-05,0.357523223015289,0.977,0.872,0.51038788010363,"1","IRF2BPL"
"SMARCA4",4.90094635019478e-05,0.272946604523344,1,0.982,0.517735972434576,"1","SMARCA4"
"ZCCHC17",4.92161622600573e-05,0.383739667381065,0.977,0.844,0.519919538115245,"1","ZCCHC17"
"POLR1A",4.98332068556984e-05,0.330162525191145,0.955,0.739,0.526437997223598,"1","POLR1A"
"NFX1",4.99062499228486e-05,0.352967683247035,1,0.959,0.527209624184973,"1","NFX1"
"DDX1",4.99153200590463e-05,0.267187851805569,0.989,0.982,0.527305441103765,"1","DDX1"
"XRRA1",5.07435760450647e-05,0.316278175423642,0.977,0.844,0.536055137340064,"1","XRRA1"
"PDIA4",5.08379558685768e-05,0.331063515091398,1,0.977,0.537052165795645,"1","PDIA4"
"UQCC2",5.08388778623914e-05,0.349831659695859,1,0.982,0.537061905738303,"1","UQCC2"
"E2F6",5.08923215578605e-05,0.273315409585445,0.989,0.78,0.537626484937238,"1","E2F6"
"ROCK2",5.0908445142106e-05,0.444879527227029,0.943,0.872,0.537796814481208,"1","ROCK2"
"VKORC1",5.17733661051789e-05,0.261227198501071,1,0.968,0.54693383953511,"1","VKORC1"
"HS1BP3",5.20848062501855e-05,0.30683335067819,0.898,0.555,0.55022389322696,"1","HS1BP3"
"IER3IP1",5.24866367197507e-05,0.324801930559152,1,0.885,0.554468830307447,"1","IER3IP1"
"SIL1",5.24866367197507e-05,0.321767311213877,1,0.885,0.554468830307447,"1","SIL1"
"MVK",5.26682228427777e-05,0.287812390942499,1,0.867,0.556387106111104,"1","MVK"
"GON4L",5.37808581420052e-05,0.379507408199635,0.989,0.89,0.568140985412143,"1","GON4L"
"DDTL",5.40573287324264e-05,0.346305087516006,0.955,0.839,0.571061620729353,"1","DDTL"
"IDI2",5.41582673141416e-05,0.287871297233725,0.614,0.317,0.572127935906592,"1","IDI2"
"CSNK1G2",5.43252013669449e-05,0.37636938562988,0.966,0.853,0.573891427240405,"1","CSNK1G2"
"MGME1",5.46567542369925e-05,0.290498459667966,0.977,0.849,0.577393951759588,"1","MGME1"
"BRF1",5.47153753132079e-05,0.400260152150022,0.977,0.853,0.578013224808728,"1","BRF1"
"MBD3",5.47932014207664e-05,0.310222439955879,0.966,0.688,0.578835379808976,"1","MBD3"
"NADSYN1",5.51967154214239e-05,0.35229111543788,0.977,0.839,0.583098101711922,"1","NADSYN1"
"GALNT1",5.53081983503123e-05,0.58773159808026,0.898,0.766,0.584275807372699,"1","GALNT1"
"GOLGA5",5.59254324135061e-05,0.356012330377832,1,0.913,0.590796268016279,"1","GOLGA5"
"C2orf76",5.62021260026579e-05,0.364084901208125,0.818,0.431,0.593719259092079,"1","C2orf76"
"ZNF654",5.65116955022482e-05,0.42079442390448,0.932,0.761,0.59698955128575,"1","ZNF654"
"JAGN1",5.71499773927009e-05,0.331486188806936,0.989,0.89,0.603732361176492,"1","JAGN1"
"HUWE1",5.7736211494408e-05,0.323972959466024,1,0.945,0.609925338226926,"1","HUWE1"
"YTHDF2",5.81110757185144e-05,0.281478681381683,1,0.968,0.613885403890386,"1","YTHDF2"
"CRELD2",5.88504253677957e-05,0.330514838377741,1,0.844,0.621695893585394,"1","CRELD2"
"ZNF19",5.90799055009139e-05,0.63908435361636,0.455,0.211,0.624120121711655,"1","ZNF19"
"WDFY3",5.92673897268359e-05,0.474264694772513,0.989,0.853,0.626100705074294,"1","WDFY3"
"TMTC3",6.10131794049895e-05,0.433939111647014,1,0.876,0.644543227234309,"1","TMTC3"
"TRIM3",6.10624194659071e-05,0.269160222436942,0.841,0.518,0.645063399237842,"1","TRIM3"
"NDST2",6.1843300255271e-05,0.261568143860845,0.818,0.477,0.653312623896682,"1","NDST2"
"NCSTN",6.20651699845265e-05,0.290482479827462,1,0.936,0.655656455716538,"1","NCSTN"
"PMF1",6.21114260348499e-05,0.342231291600437,1,0.972,0.656145104632154,"1","PMF1"
"HSPBP1",6.25056984464578e-05,0.274262178994291,1,0.876,0.66031019838838,"1","HSPBP1"
"NIPSNAP1",6.28308591708038e-05,0.337853832985481,0.966,0.757,0.663745196280371,"1","NIPSNAP1"
"ARNT2",6.29333637234275e-05,0.424570231415397,0.409,0.197,0.664828054374288,"1","ARNT2"
"ATP5F1E",6.40175865491699e-05,0.382725045638882,1,1,0.676281784305431,"1","ATP5F1E"
"KLHDC3",6.43632061712029e-05,0.320492478200514,1,0.94,0.679932909992588,"1","KLHDC3"
"GSR",6.55582631483576e-05,0.29941006673184,0.909,0.665,0.692557491899249,"1","GSR"
"PIAS3",6.59000620271133e-05,0.330909530653716,1,0.867,0.696168255254425,"1","PIAS3"
"ZNF675",6.68786955551059e-05,0.41227161419721,0.625,0.349,0.706506539844139,"1","ZNF675"
"MOSPD3",6.70410423722068e-05,0.256708580517436,0.977,0.656,0.708221571619992,"1","MOSPD3"
"PPA2",6.71426374450057e-05,0.256755223336195,0.977,0.954,0.70929482196904,"1","PPA2"
"HERPUD2",6.7453931055228e-05,0.295939520374606,1,0.862,0.712583327667429,"1","HERPUD2"
"GPS1",6.75618860264127e-05,0.302149583409785,1,0.954,0.713723763983023,"1","GPS1"
"RNF7",6.75802870222508e-05,0.26361879978521,1,0.982,0.713918152103058,"1","RNF7"
"SLC30A5",6.77372185795555e-05,0.397743205774593,0.989,0.821,0.715575977074424,"1","SLC30A5"
