"gene","logFC_hyp","logFC_circ","score"
"MTAP",1.47283126512695,0.231411524937321,1.70424279006427
"TRMT11",1.03576008413028,0.667482709723527,1.70324279385381
"SESN2",0.680630774365821,1.02057776258799,1.70120853695381
"DZANK1",1.26564450608889,0.435334004913125,1.70097851100202
"GALNT4",1.30067169002882,0.397954737671335,1.69862642770015
"BEND3",0.995675696583459,0.702872234132338,1.6985479307158
"XAF1",1.51548598727188,0.181068643254072,1.69655463052595
"AGO4",1.29053528986127,0.40241396911327,1.69294925897454
"SCD",1.47364422765549,0.217875929454817,1.69152015711031
"MGAT5",1.43506771601771,0.254754301397287,1.68982201741499
"CAMKMT",1.31709391667006,0.369455270077629,1.68654918674768
"BMP8B",0.910841819284965,0.775408332952326,1.68625015223729
"FBXO31",1.35092862646488,0.334079540379481,1.68500816684436
"TMEM135",-1.56121371993903,-0.123307602898126,1.68452132283715
"FANCD2OS",0.813675783279336,0.870402307677929,1.68407809095726
"SEMA4G",1.30012811348854,0.383046276561136,1.68317439004967
"CYB5D1",1.50150203416057,0.181580386135387,1.68308242029596
"PDXP",0.749220046282386,0.925679650168963,1.67489969645135
"CIMAP1B",1.48184276704753,0.192134819393812,1.67397758644134
"H2AX",-1.63929436514772,-0.030410457391314,1.66970482253903
"RAD54L",-1.36199755616279,-0.307362858119872,1.66936041428267
"DCDC2B",-1.21104231880442,-0.456739270961231,1.66778158976565
"CARMIL1",1.17366939577696,0.491215320918011,1.66488471669497
"PIGA",0.933522141936188,0.728713651012225,1.66223579294841
"RANBP2",1.3659705992143,0.293883283478626,1.65985388269292
"HERC1",1.14176716381505,0.517800375031751,1.6595675388468
"SLC9B1",1.5278092866333,0.130865389946293,1.65867467657959
"C2CD2",1.56269824650764,0.0913226685796236,1.65402091508726
"BCAS3",-1.17913972096022,-0.473801360611999,1.65294108157222
"METTL25",1.29037588893961,0.362270493041542,1.65264638198115
"CEBPD",0.717804887126763,0.933872427363086,1.65167731448985
"ZBTB2",0.868343738122435,0.778917473785882,1.64726121190832
"BCLAF3",1.41457303529086,0.228576200520266,1.64314923581113
"POU5F2",0.953578894004958,0.685295465302445,1.6388743593074
"NOTCH3",1.33018772660292,0.303175504412356,1.63336323101528
"ZMYND8",-1.15757369501862,-0.472987013433048,1.63056070845167
"FDX2",-1.2608550897997,-0.368746538688643,1.62960162848835
"NAMPT",1.55043650103,0.0772249245356358,1.62766142556564
"PLEKHA1",1.59586188152945,0.0299578812079302,1.62581976273738
"FAAP24",-1.29611665349439,-0.327521628217517,1.62363828171191
"LCN2",1.36076351253931,0.261544440961888,1.62230795350119
"C3orf52",1.46890306663792,0.152699019968738,1.62160208660666
"CHST14",-1.51330096687494,-0.107267422527555,1.62056838940249
"PLXNA3",1.49863953026263,0.119904902563632,1.61854443282626
"PSKH1",-1.19360113219415,-0.424171310814226,1.61777244300838
"ISY1-RAB43",1.52182558253523,0.0949068259044576,1.61673240843969
"CDON",0.983129379145453,0.632422201648441,1.61555158079389
"GRAMD4",1.54387348717821,0.0712816258234521,1.61515511300166
"ABHD14A",1.53555594668034,0.0785943778783746,1.61415032455871
"NUMBL",-1.10780871027029,-0.504235676752326,1.61204438702261
"ZNF664",1.34818130383462,0.263368495162933,1.61154979899755
"DTX3L",1.29767145266696,0.313331038131845,1.61100249079881
"MGST1",1.20017134781492,0.409942989838116,1.61011433765303
"CIMIP2A",1.48176199001794,0.127830130082921,1.60959212010086
"HDHD3",1.38827538779652,0.220400589678775,1.60867597747529
"PLAUR",-1.39817545937807,-0.209893148734075,1.60806860811215
"TPMT",1.19275250224142,0.414683397350836,1.60743589959225
"S1PR2",1.14564321446729,0.459975823869971,1.60561903833726
"SLC22A17",-0.707298842154358,-0.897327750249775,1.60462659240413
"PPARA",1.29093001271774,0.312286531256958,1.6032165439747
"BCL2L2",-1.37491889878445,-0.224748138748627,1.59966703753308
"LIMA1",1.2544477755722,0.344940032679954,1.59938780825215
"ZNF549",-1.39122276635356,-0.206909025500172,1.59813179185373
"KLHL24",1.16017305868407,0.435354300067865,1.59552735875193
"ZNF200",1.00009098527735,0.595196827459076,1.59528781273642
"ZNF554",1.19364425968828,0.401091636103128,1.5947358957914
"MARK4",1.25933359125375,0.331674109023995,1.59100770027774
"SIRAL1",-1.30400178721773,-0.285040873214279,1.58904266043201
"PIP4P2",-1.30270360136453,-0.284989843928032,1.58769344529257
"SLC25A22",1.47484886955901,0.112338231297141,1.58718710085615
"RNF125",0.665251499937203,0.921439452665453,1.58669095260266
"NINL",1.30503881638879,0.280148306976819,1.58518712336561
"ZNF398",1.48799427580186,0.0955083487861277,1.58350262458799
"GANC",1.3952578041521,0.188121095187384,1.58337889933948
"REPS2",0.800562467787074,0.781751704013521,1.58231417180059
"TACSTD2",1.38929645019003,0.192670670785768,1.58196712097579
"HES2",1.54060566825444,0.0413418717936236,1.58194754004807
"SSH1",0.680424947895818,0.901441424490982,1.5818663723868
"ETFRF1",-1.36085520443584,-0.216583402296854,1.5774386067327
"TMEM45A",1.53771382070984,0.0323139865550016,1.57002780726484
"PPM1M",-1.5259257141474,-0.0440212430629434,1.56994695721035
"CARNMT1",0.976532618323927,0.593282822302895,1.56981544062682
"MYO1E",1.45248024239429,0.115028358297858,1.56750860069215
"EXOC4",1.28230345360643,0.283801942937068,1.5661053965435
"SLC12A9",-1.51113353500184,-0.0539479698276382,1.56508150482948
"ATP8B1",1.06186173693213,0.503145855417923,1.56500759235005
"NUP58",-1.50961805351976,-0.0553589666300969,1.56497702014985
"TEDC1",-1.37955528212641,-0.185309092939376,1.56486437506578
"PCYT1A",1.40771864132553,0.156752140515243,1.56447078184078
"DGLUCY",1.35239677836283,0.211172142773423,1.56356892113625
"LPAR2",1.38391143088,0.178457698955107,1.5623691298351
"TRANK1",0.506819374764009,1.0543622326782,1.56118160744221
"RAD52",1.51185696681378,0.0475362264700507,1.55939319328384
"ANGPT2",-0.805377513180776,-0.752603411118729,1.5579809242995
"TESK2",1.18191575313378,0.372712633065049,1.55462838619883
"BNIP3",0.995230556516751,0.558713835326676,1.55394439184343
"NCDN",-1.41775936403266,-0.134841256541276,1.55260062057393
"AKR7A3",1.515626608227,0.035151899202944,1.55077850742995
"PTGR3",0.90899399405058,0.640526169201907,1.54952016325249
"SHROOM3",1.16446123770509,0.384700252059257,1.54916148976434
"MMRN2",-0.543335868102951,-1.00517909946113,1.54851496756408
"INCA1",-1.13141303822128,-0.416541749751663,1.54795478797294
"MESP2",-1.13828113033372,-0.409411989368369,1.54769311970209
"FOXC1",1.15095122889094,0.395755199039736,1.54670642793067
"CA2",1.49722398981478,0.0458011794827362,1.54302516929752
"MYO15B",-1.02027814565281,-0.522411212418585,1.5426893580714
"HR",-1.28824155573015,-0.25180386076425,1.5400454164944
"HECA",1.02901545500109,0.50967427351919,1.53868972852028
"SLC4A5",1.00677461457976,0.531170525193391,1.53794513977315
"TECPR1",-1.23180114289209,-0.30481401386232,1.53661515675441
"MPZL2",1.24022441909792,0.294940620844533,1.53516503994245
"SAMD10",-1.14719558237586,-0.386248939396683,1.53344452177254
"NEMP2",1.22004693941426,0.313388655027174,1.53343559444144
"TIGD5",-0.514860713797476,-1.01786326838728,1.53272398218476
"C10orf95",-1.3531326717212,-0.179310243400748,1.53244291512195
"PDCD4",1.37536928307892,0.155787428002482,1.5311567110814
"ARFGAP3",1.21188442779499,0.319103146727628,1.53098757452262
"PECR",-1.26142063189174,-0.268849313208105,1.53026994509985
"WDR36",1.32337060525784,0.205978430422897,1.52934903568073
"MTG1",1.28472844048883,0.244525821536876,1.5292542620257
"ERCC6L",0.924865190130555,0.601879589068335,1.52674477919889
"TBC1D5",1.07991975584813,0.446294835685257,1.52621459153338
"TBCK",1.48820023133364,0.0379116223299891,1.52611185366363
"SLF1",-1.49712952538267,-0.0280469574602353,1.5251764828429
"KLF5",1.00050173345884,0.522022637689423,1.52252437114826
"ABLIM1",1.04954390651501,0.472952156559917,1.52249606307493
"TAF4B",1.24933557985315,0.273110970124957,1.52244654997811
"IFT52",-1.360055798125,-0.162203080045538,1.52225887817053
"WWC2",0.514478666480926,1.00772614451404,1.52220481099496
"CYP2J2",1.47602540575313,0.0455859529320191,1.52161135868515
"DCAF7",-1.49680786711473,-0.0246567858998414,1.52146465301457
"DNAJA4",1.19130538460358,0.329699147754379,1.52100453235796
"CTPS2",1.11511198270726,0.405739000348973,1.52085098305623
"ACSF2",1.48450167326281,0.0348587002116894,1.5193603734745
"LEAP2",1.39556204418564,0.123610140271183,1.51917218445682
"PDCD11",1.17013636391262,0.348232081305135,1.51836844521775
"GRHL3",1.27649521324164,0.24034559421927,1.51684080746091
"HELB",1.27276063560365,0.241919290246887,1.51467992585054
"HIPK1",1.29763564730473,0.216043012719698,1.51367866002443
"OSGEPL1",1.49285924450536,0.0188105626694925,1.51166980717486
"SRPK3",1.18182650992984,0.328654688948746,1.51048119887858
"ZNF23",-1.24421912252807,-0.266166687381017,1.51038580990909
"SLC25A38",1.32182505926243,0.18785771713838,1.50968277640081
"CFAP73",-1.32008395434545,-0.189172478457439,1.50925643280289
"SLC39A8",1.35507887058094,0.153606046940982,1.50868491752192
"OPHN1",1.35615874674707,0.152467574550726,1.5086263212978
"EPB41L1",1.17791720383508,0.32998035673196,1.50789756056704
"ABCA1",1.32202492130763,0.184996731501974,1.5070216528096
"POLI",1.3186911049151,0.188296365047945,1.50698746996304
"ZSWIM4",1.18931588876224,0.315749388800795,1.50506527756304
"FGD1",-0.828278465501415,-0.673767679471636,1.50204614497305
"PSCA",1.41448200828315,0.0854364916888706,1.49991849997202
"FRRS1",0.70218067105486,0.797153192220101,1.49933386327496
"SLX4IP",1.41957595547546,0.078112315272282,1.49768827074775
"FKBP14",1.19803016431698,0.297856157852768,1.49588632216975
"BBS5",-0.929612298690438,-0.56587349943018,1.49548579812062
"LRATD1",1.4200255068091,0.0754380150851786,1.49546352189428
"RASD1",-0.719693852667025,-0.774186306834251,1.49388015950128
"NUPR2",0.797030731992953,0.696320081837255,1.49335081383021
"CACUL1",0.809895662290963,0.682653244259225,1.49254890655019
"CBLL1",1.10310783013332,0.388328109905485,1.4914359400388
"ALDH5A1",1.18481599728533,0.304878018839468,1.48969401612479
"MAGEE1",-0.533079762811357,-0.956402353413444,1.4894821162248
"DENND4C",1.11830514448779,0.370198698364674,1.48850384285246
"KNTC1",1.00986096822976,0.477182400549781,1.48704336877954
"FMC1",-1.36190709536343,-0.124799334804212,1.48670643016764
"ARAP2",1.02470340026832,0.461432341920851,1.48613574218917
"FOXN2",-1.14129448367715,-0.343145429530654,1.48443991320781
"VPS13D",-1.35425733886103,-0.13006889471271,1.48432623357374
"GSAP",-0.927922776654772,-0.556254897217466,1.48417767387224
"SRSF4",1.27166240340203,0.211959752202055,1.48362215560409
"PDZD8",1.10130456119459,0.381818140632395,1.48312270182698
"FRA10AC1",1.35337951277692,0.129389617844215,1.48276913062114
"OSBPL6",0.644069864823444,0.837013242112774,1.48108310693622
"MACO1",1.3691143358418,0.111290093805744,1.48040442964754
"ATAD3B",-1.10190163340596,-0.377298192263054,1.47919982566902
"SLC52A1",-0.813658958673088,-0.664660826295067,1.47831978496815
"TASOR2",1.47510575201794,0.00306118927863075,1.47816694129657
"DIXDC1",0.842068247311168,0.63580210661774,1.47787035392891
"CYB5D2",-1.00033995711848,-0.477362532896449,1.47770249001493
"NUP93",-1.23822387705415,-0.237578988240819,1.47580286529497
"PLCD4",-0.951903898703217,-0.523690517636168,1.47559441633939
"RARA",1.39713970082193,0.0780761199223425,1.47521582074427
"SURF6",-1.0349593193166,-0.439831146637546,1.47479046595415
"C1QTNF6",0.725272022325563,0.749474733682108,1.47474675600767
"SCD5",0.924033867199384,0.550391840912069,1.47442570811145
"ST7",-1.33472300657204,-0.139374424416653,1.47409743098869
"KIZ",-0.971030019227086,-0.502150286165273,1.47318030539236
"PRICKLE4",1.24155024056055,0.230266884289111,1.47181712484966
"APOL6",0.980485566165418,0.491177822741981,1.4716633889074
"XPO6",1.32099661900337,0.150123307065306,1.47111992606868
"EP300",1.02547471902587,0.445530536948481,1.47100525597435
"BCL2L2-PABPN1",-1.23200790390155,-0.238608012948341,1.47061591684989
"MTFR1",1.12872959490607,0.340817526327359,1.46954712123343
"TCF12",1.34051085989898,0.128737262150089,1.46924812204907
"ITSN2",1.16938892935196,0.29965129915581,1.46904022850777
"CDK14",0.92655239423783,0.541899743670335,1.46845213790817
"CRADD",-0.886956888281244,-0.580030712136575,1.46698760041782
"FADD",-1.06763373980315,-0.3975361829701,1.46516992277325
"ANKUB1",-1.33295557508306,-0.130809807259468,1.46376538234253
"FIZ1",-0.982834907404603,-0.479964061038627,1.46279896844323
"SNAPC4",1.04443180692874,0.417851179756014,1.46228298668475
"ZC3H12A",1.14890486629382,0.312865669214146,1.46177053550797
"BANP",-0.861165736280431,-0.600193470327688,1.46135920660812
"SH3BP4",1.10841080374339,0.352488493438976,1.46089929718237
"KRT15",1.23619674515192,0.224580300818407,1.46077704597033
"EPS8L1",1.44203103112726,0.0164231519932629,1.45845418312052
"ARHGAP45",1.33072586992168,0.127484800298912,1.45821067022059
"PAG1",1.23350543213874,0.224442672026498,1.45794810416524
"PACSIN1",-0.727666878372698,-0.72679339819424,1.45446027656694
"C5orf63",1.34313917432077,0.110897870916681,1.45403704523746
"USP12",1.17450391124207,0.278362166572573,1.45286607781465
"HOXB4",-0.716349889394581,-0.735746879837257,1.45209676923184
"LTBP2",0.563230308002241,0.888790347057743,1.45202065505998
"FZD7",-0.951763907748632,-0.500250880069232,1.45201478781786
"MTREX",1.33932563084273,0.110858721625046,1.45018435246778
"KIAA1328",0.79995769093706,0.650159022341078,1.45011671327814
"PARP14",0.950796370353616,0.498483533446999,1.44927990380062
"EPHA1",1.04998641374935,0.399111445530301,1.44909785927965
"FAM98B",0.717737020126762,0.730411180816736,1.4481482009435
"PPP1R3D",1.3499379919496,0.0963565687660877,1.44629456071569
"KDM4A",-1.28664204894118,-0.158467154438689,1.44510920337987
"POLG",-1.33081938299817,-0.111809021280321,1.44262840427849
"C11orf24",-1.41865404735208,-0.0236528636443252,1.4423069109964
"USP49",-0.718990227458816,-0.722475254939729,1.44146548239855
"S100A2",1.12124901096835,0.319693103803033,1.44094211477138
"ZMYM4",1.27305577623942,0.167575875744835,1.44063165198425
"CCSER2",0.928509732949722,0.511824915941308,1.44033464889103
"PLBD1",1.31351565836529,0.126802725733502,1.4403183840988
"NOS1AP",1.16964804003335,0.270507856223682,1.44015589625703
"TBL1XR1",1.08500188232238,0.353484802506898,1.43848668482928
"SFXN2",1.36587222307543,0.0716277289633318,1.43749995203876
"EBF4",1.31402021958956,0.122715781777989,1.43673600136755
"RBM41",1.11444042232476,0.32218617391762,1.43662659624238
"FHIP1A",0.781211307291705,0.65366812342459,1.43487943071629
"PTPDC1",-1.17658396177636,-0.257861889228857,1.43444585100522
"ERMP1",1.02474335994647,0.406791062920239,1.43153442286671
"NR6A1",0.519054753450702,0.91042600486034,1.42948075831104
"VMA12",1.37047002259728,0.0569412507393121,1.42741127333659
"AP1M1",-1.33882101385986,-0.0885760068953587,1.42739702075522
"CERT1",0.938347850165609,0.488922674184347,1.42727052434996
"METTL18",1.1841522557377,0.24260535354709,1.42675760928479
"ZNF136",1.08070055339312,0.345550536522949,1.42625108991607
"PLA2G6",1.06713742404096,0.356823792821297,1.42396121686226
"U2AF1L4",-1.19741777800569,-0.225092056486157,1.42250983449184
"C14orf93",-0.906685204011819,-0.51366610920283,1.42035131321465
"HACL1",-1.22194914072819,-0.198383091519138,1.42033223224733
"ZNF286A",1.07857082750748,0.340283073780743,1.41885390128823
"IDH1",1.25734101253102,0.1611877487824,1.41852876131342
"DND1",-1.06229616333914,-0.356088998639486,1.41838516197862
"STAG3",0.867564666456879,0.550790007502686,1.41835467395957
"FAM199X",1.34052252058629,0.076985744560313,1.4175082651466
"MT1F",0.629163560181576,0.787845653453028,1.4170092136346
"IL6ST",1.14867326612351,0.267486385094435,1.41615965121795
"MAPK7",-1.12152200514902,-0.29463510832381,1.41615711347283
"FRMD4B",1.1084504490397,0.306253812409898,1.4147042614496
"ZNF77",1.2126932421888,0.200350700403201,1.413043942592
"CRACR2A",-0.587979471666014,-0.824761620964426,1.41274109263044
"DFFB",-0.521423959363172,-0.891103553908441,1.41252751327161
"SMIM20",-1.35695416979281,-0.0551361150577661,1.41209028485058
"HSD17B6",-1.14362366592327,-0.267367837574292,1.41099150349756
"BCL2L13",1.06047387484246,0.350436627077564,1.41091050192003
"RTEL1",1.08502517142987,0.325293817059216,1.41031898848908
"EXOC6B",1.35889594000431,0.0508513980807788,1.40974733808509
"STX6",1.32383503532549,0.0858542932779436,1.40968932860343
"NRIP1",0.769619735398914,0.638584468974503,1.40820420437342
"MCIDAS",0.808332018398741,0.599296389603483,1.40762840800222
"JSRP1",1.35032990200768,0.0566547389955634,1.40698464100325
"CDC73",1.13257899834148,0.273721056091237,1.40630005443272
"HAUS8",0.745890636016801,0.660014838668357,1.40590547468516
"PCTP",-1.05887798216057,-0.346781839816213,1.40565982197678
"RNASE4",1.12904496677036,0.275700167262288,1.40474513403265
"SLC25A14",1.14333327582325,0.260018959661038,1.40335223548429
"ASAH1",0.910684624882594,0.492461007584589,1.40314563246718
"ZNF362",-0.917660417285194,-0.48490609401293,1.40256651129812
"EPHA2",-0.964218382506453,-0.432393979712336,1.39661236221879
"SYTL2",0.908741367760812,0.484700714584091,1.3934420823449
"CBX7",-0.583077341231973,-0.810075333998571,1.39315267523054
"KLHL8",1.34633851333674,0.0463726844215482,1.39271119775828
"STOM",1.04715106569046,0.345559259366686,1.39271032505714
"UMPS",1.28863226821399,0.103776788934349,1.39240905714833
"UBQLN2",1.24331638489322,0.148869157553962,1.39218554244718
"PAOX",-0.633265592916842,-0.758852413644392,1.39211800656123
"TFAP2A",1.276646938338,0.114375727411591,1.39102266574959
"DOK1",-0.979748302095528,-0.410325579510664,1.39007388160619
"DGKD",0.990214487555087,0.399800279482804,1.39001476703789
"ENDOD1",0.789958441286256,0.599780233102752,1.38973867438901
"TDRD3",0.742984642164206,0.644945291716558,1.38792993388076
"ATP2C2",0.953780906335552,0.433865782768511,1.38764668910406
"RMP24",1.05930860174502,0.327693960985064,1.38700256273009
"ARID3B",-0.770963961643004,-0.615408599751527,1.38637256139453
"GOLGA7B",1.24189380001545,0.143640407665769,1.38553420768122
"ERO1A",0.870080562762263,0.515218606947087,1.38529916970935
"ST20",1.33064645668923,0.053017277854261,1.38366373454349
"PIK3C2A",1.23057845007164,0.152844843502929,1.38342329357457
"DNAJC4",1.22242934318211,0.160567850372204,1.38299719355432
"MADD",-1.23258538094243,-0.148697943082426,1.38128332402486
"FANCB",1.07964627626904,0.300599167900743,1.38024544416978
"PMEPA1",1.19545746996365,0.18478792935985,1.3802453993235
"POGLUT1",1.32357746846005,0.0565007385818053,1.38007820704185
"THBS1",0.788830456402866,0.590801593140704,1.37963204954357
"RNMT",0.866799635189563,0.512462337536473,1.37926197272604
